Organism	Name	Cell Type	Reference	URL	Entrez ID	Function
Human	SYN1	Interneurons	PanglaoDB	https://panglaodb.se/	6853	synapsin I
Human	FGF12	Interneurons	PanglaoDB	https://panglaodb.se/	2257	fibroblast growth factor 12
Human	NXPH1	Interneurons	PanglaoDB	https://panglaodb.se/	30010	neurexophilin 1
Human	SYT7	Interneurons	PanglaoDB	https://panglaodb.se/	9066	synaptotagmin 7
Human	PTPRO	Interneurons	PanglaoDB	https://panglaodb.se/	5800	protein tyrosine phosphatase receptor type O
Human	DLGAP1	Interneurons	PanglaoDB	https://panglaodb.se/	9229	DLG associated protein 1
Human	GNG4	Interneurons	PanglaoDB	https://panglaodb.se/	2786	G protein subunit gamma 4
Human	HAP1	Interneurons	PanglaoDB	https://panglaodb.se/	9001	huntingtin associated protein 1
Human	SHISA8	Interneurons	PanglaoDB	https://panglaodb.se/	440829	shisa family member 8
Human	PCBP3	Interneurons	PanglaoDB	https://panglaodb.se/	54039	poly(rC) binding protein 3
Human	ABAT	Interneurons	PanglaoDB	https://panglaodb.se/	18	4-aminobutyrate aminotransferase
Human	PCP4L1	Interneurons	PanglaoDB	https://panglaodb.se/	654790	Purkinje cell protein 4 like 1
Human	GAL	Interneurons	PanglaoDB	https://panglaodb.se/	51083	galanin and GMAP prepropeptide
Human	TH	Interneurons	PanglaoDB	https://panglaodb.se/	7054	tyrosine hydroxylase
Human	SYNPR	Interneurons	PanglaoDB	https://panglaodb.se/	132204	synaptoporin
Human	TRH	Interneurons	PanglaoDB	https://panglaodb.se/	7200	thyrotropin releasing hormone
Human	ADCY8	Interneurons	PanglaoDB	https://panglaodb.se/	114	adenylate cyclase 8
Human	CTGF	Interneurons	PanglaoDB	https://panglaodb.se/	1490	cellular communication network factor 2
Human	EML5	Interneurons	PanglaoDB	https://panglaodb.se/	161436	EMAP like 5
Human	TMEM132D	Interneurons	PanglaoDB	https://panglaodb.se/	121256	transmembrane protein 132D
Human	BACE1	Interneurons	PanglaoDB	https://panglaodb.se/	23621	beta-secretase 1
Human	CACNG2	Interneurons	PanglaoDB	https://panglaodb.se/	10369	calcium voltage-gated channel auxiliary subunit gamma 2
Human	ISCA1	Interneurons	PanglaoDB	https://panglaodb.se/	81689	iron-sulfur cluster assembly 1
Human	LPGAT1	Interneurons	PanglaoDB	https://panglaodb.se/	9926	lysophosphatidylglycerol acyltransferase 1
Human	NAT14	Interneurons	PanglaoDB	https://panglaodb.se/	57106	N-acetyltransferase 14 (putative)
Human	SLC12A5	Interneurons	PanglaoDB	https://panglaodb.se/	57468	solute carrier family 12 member 5
Human	DEPTOR	Interneurons	PanglaoDB	https://panglaodb.se/	64798	DEP domain containing MTOR interacting protein
Human	SLC22A15	Interneurons	PanglaoDB	https://panglaodb.se/	55356	solute carrier family 22 member 15
Human	PDE4A	Interneurons	PanglaoDB	https://panglaodb.se/	5141	phosphodiesterase 4A
Human	CACNA1I	Interneurons	PanglaoDB	https://panglaodb.se/	8911	calcium voltage-gated channel subunit alpha1 I
Human	FRYL	Interneurons	PanglaoDB	https://panglaodb.se/	285527	FRY like transcription coactivator
Human	SURF1	Interneurons	PanglaoDB	https://panglaodb.se/	6834	SURF1 cytochrome c oxidase assembly factor
Human	TRIM9	Interneurons	PanglaoDB	https://panglaodb.se/	114088	tripartite motif containing 9
Human	KCNC1	Interneurons	PanglaoDB	https://panglaodb.se/	3746	potassium voltage-gated channel subfamily C member 1
Human	RAB3B	Interneurons	PanglaoDB	https://panglaodb.se/	5865	RAB3B, member RAS oncogene family
Human	CDK17	Interneurons	PanglaoDB	https://panglaodb.se/	5128	cyclin dependent kinase 17
Human	RGS17	Interneurons	PanglaoDB	https://panglaodb.se/	26575	regulator of G protein signaling 17
Human	ABCC5	Interneurons	PanglaoDB	https://panglaodb.se/	10057	ATP binding cassette subfamily C member 5
Human	RAB26	Interneurons	PanglaoDB	https://panglaodb.se/	25837	RAB26, member RAS oncogene family
Human	VLDLR	Interneurons	PanglaoDB	https://panglaodb.se/	7436	very low density lipoprotein receptor
Human	CACNG7	Interneurons	PanglaoDB	https://panglaodb.se/	59284	calcium voltage-gated channel auxiliary subunit gamma 7
Human	INAFM1	Interneurons	PanglaoDB	https://panglaodb.se/	255783	InaF motif containing 1
Human	BRINP1	Interneurons	PanglaoDB	https://panglaodb.se/	1620	BMP/retinoic acid inducible neural specific 1
Human	PIANP	Interneurons	PanglaoDB	https://panglaodb.se/	196500	PILR alpha associated neural protein
Human	CPLX1	Interneurons	PanglaoDB	https://panglaodb.se/	10815	complexin 1
Human	SHISA6	Interneurons	PanglaoDB	https://panglaodb.se/	388336	shisa family member 6
Human	DHRS3	Interneurons	PanglaoDB	https://panglaodb.se/	9249	dehydrogenase/reductase 3
Human	GRIA4	Interneurons	PanglaoDB	https://panglaodb.se/	2893	glutamate ionotropic receptor AMPA type subunit 4
Human	NRSN2	Interneurons	PanglaoDB	https://panglaodb.se/	80023	neurensin 2
Human	CDHR1	Interneurons	PanglaoDB	https://panglaodb.se/	92211	cadherin related family member 1
Human	ABR	Interneurons	PanglaoDB	https://panglaodb.se/	29	ABR activator of RhoGEF and GTPase
Human	NRN1	Interneurons	PanglaoDB	https://panglaodb.se/	51299	neuritin 1
Human	HIVEP2	Interneurons	PanglaoDB	https://panglaodb.se/	3097	HIVEP zinc finger 2
Human	NXPH4	Interneurons	PanglaoDB	https://panglaodb.se/	11247	neurexophilin 4
Human	CDH4	Interneurons	PanglaoDB	https://panglaodb.se/	1002	cadherin 4
Human	CHST1	Interneurons	PanglaoDB	https://panglaodb.se/	8534	carbohydrate sulfotransferase 1
Human	SHISA9	Interneurons	PanglaoDB	https://panglaodb.se/	729993	shisa family member 9
Human	EOMES	Interneurons	PanglaoDB	https://panglaodb.se/	8320	eomesodermin
Human	NMB	Interneurons	PanglaoDB	https://panglaodb.se/	4828	neuromedin B
Human	LY6G6E	Interneurons	PanglaoDB	https://panglaodb.se/	79136	lymphocyte antigen 6 family member G6E
Human	CALN1	Interneurons	PanglaoDB	https://panglaodb.se/	83698	calneuron 1
Human	CASK	Interneurons	PanglaoDB	https://panglaodb.se/	8573	calcium/calmodulin dependent serine protein kinase
Human	CACNA1E	Interneurons	PanglaoDB	https://panglaodb.se/	777	calcium voltage-gated channel subunit alpha1 E
Human	FAM81A	Interneurons	PanglaoDB	https://panglaodb.se/	145773	family with sequence similarity 81 member A
Human	CAMKV	Interneurons	PanglaoDB	https://panglaodb.se/	79012	CaM kinase like vesicle associated
Human	ARHGAP21	Interneurons	PanglaoDB	https://panglaodb.se/	57584	Rho GTPase activating protein 21
Human	DDN	Interneurons	PanglaoDB	https://panglaodb.se/	23109	dendrin
Human	SV2B	Interneurons	PanglaoDB	https://panglaodb.se/	9899	synaptic vesicle glycoprotein 2B
Human	FRRS1L	Interneurons	PanglaoDB	https://panglaodb.se/	23732	ferric chelate reductase 1 like
Human	ACSL4	Interneurons	PanglaoDB	https://panglaodb.se/	2182	acyl-CoA synthetase long chain family member 4
Human	CAMK4	Interneurons	PanglaoDB	https://panglaodb.se/	814	calcium/calmodulin dependent protein kinase IV
Human	NPTXR	Interneurons	PanglaoDB	https://panglaodb.se/	23467	neuronal pentraxin receptor
Human	LINGO1	Interneurons	PanglaoDB	https://panglaodb.se/	84894	leucine rich repeat and Ig domain containing 1
Human	HPCAL4	Interneurons	PanglaoDB	https://panglaodb.se/	51440	hippocalcin like 4
Human	LMO3	Interneurons	PanglaoDB	https://panglaodb.se/	55885	LIM domain only 3
Human	LYPD1	Interneurons	PanglaoDB	https://panglaodb.se/	116372	LY6/PLAUR domain containing 1
Human	CHN1	Interneurons	PanglaoDB	https://panglaodb.se/	1123	chimerin 1
Human	NRGN	Interneurons	PanglaoDB	https://panglaodb.se/	4900	neurogranin
Human	SLC17A7	Interneurons	PanglaoDB	https://panglaodb.se/	57030	solute carrier family 17 member 7
Human	CAMK2A	Interneurons	PanglaoDB	https://panglaodb.se/	815	calcium/calmodulin dependent protein kinase II alpha
Human	PRKCB	Interneurons	PanglaoDB	https://panglaodb.se/	5579	protein kinase C beta
Human	NCALD	Interneurons	PanglaoDB	https://panglaodb.se/	83988	neurocalcin delta
Human	RAB15	Interneurons	PanglaoDB	https://panglaodb.se/	376267	RAB15, member RAS oncogene family
Human	FBXW11	Interneurons	PanglaoDB	https://panglaodb.se/	23291	F-box and WD repeat domain containing 11
Human	ADCY1	Interneurons	PanglaoDB	https://panglaodb.se/	107	adenylate cyclase 1
Human	FBXO11	Interneurons	PanglaoDB	https://panglaodb.se/	80204	F-box protein 11
Human	IGSF21	Interneurons	PanglaoDB	https://panglaodb.se/	84966	immunoglobin superfamily member 21
Human	SRGAP3	Interneurons	PanglaoDB	https://panglaodb.se/	9901	SLIT-ROBO Rho GTPase activating protein 3
Human	NTNG1	Interneurons	PanglaoDB	https://panglaodb.se/	22854	netrin G1
Human	MAGEE1	Interneurons	PanglaoDB	https://panglaodb.se/	57692	MAGE family member E1
Human	SCAMP1	Interneurons	PanglaoDB	https://panglaodb.se/	9522	secretory carrier membrane protein 1
Human	PSD3	Interneurons	PanglaoDB	https://panglaodb.se/	23362	pleckstrin and Sec7 domain containing 3
Human	RORA	Interneurons	PanglaoDB	https://panglaodb.se/	6095	RAR related orphan receptor A
Human	DCAF7	Interneurons	PanglaoDB	https://panglaodb.se/	10238	DDB1 and CUL4 associated factor 7
Human	VGF	Interneurons	PanglaoDB	https://panglaodb.se/	7425	VGF nerve growth factor inducible
Human	EID2	Interneurons	PanglaoDB	https://panglaodb.se/	163126	EP300 interacting inhibitor of differentiation 2
Human	RGMA	Interneurons	PanglaoDB	https://panglaodb.se/	56963	repulsive guidance molecule BMP co-receptor a
Human	SCRT1	Interneurons	PanglaoDB	https://panglaodb.se/	83482	scratch family transcriptional repressor 1
Human	POU2F2	Interneurons	PanglaoDB	https://panglaodb.se/	5452	POU class 2 homeobox 2
Human	NBEA	Interneurons	PanglaoDB	https://panglaodb.se/	26960	neurobeachin
Human	SRGAP1	Interneurons	PanglaoDB	https://panglaodb.se/	57522	SLIT-ROBO Rho GTPase activating protein 1
Human	FCHSD2	Interneurons	PanglaoDB	https://panglaodb.se/	9873	FCH and double SH3 domains 2
Human	SLC16A1	Interneurons	PanglaoDB	https://panglaodb.se/	6566	solute carrier family 16 member 1
Human	SLC36A1	Interneurons	PanglaoDB	https://panglaodb.se/	206358	solute carrier family 36 member 1
Human	ATG12	Interneurons	PanglaoDB	https://panglaodb.se/	9140	autophagy related 12
Human	SLC17A6	Interneurons	PanglaoDB	https://panglaodb.se/	57084	solute carrier family 17 member 6
Human	AGAP1	Interneurons	PanglaoDB	https://panglaodb.se/	116987	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
Human	ZDHHC22	Interneurons	PanglaoDB	https://panglaodb.se/	283576	zinc finger DHHC-type containing 22
Human	ACBD5	Interneurons	PanglaoDB	https://panglaodb.se/	91452	acyl-CoA binding domain containing 5
Human	AQP4	Interneurons	PanglaoDB	https://panglaodb.se/	361	aquaporin 4
Human	TMEM163	Interneurons	PanglaoDB	https://panglaodb.se/	81615	transmembrane protein 163
Human	ZDHHC17	Interneurons	PanglaoDB	https://panglaodb.se/	23390	zinc finger DHHC-type containing 17
Human	ZIC4	Interneurons	PanglaoDB	https://panglaodb.se/	84107	Zic family member 4
Human	NEFM	Interneurons	PanglaoDB	https://panglaodb.se/	4741	neurofilament medium
Human	L1CAM	Interneurons	PanglaoDB	https://panglaodb.se/	3897	L1 cell adhesion molecule
Human	IDS	Interneurons	PanglaoDB	https://panglaodb.se/	3423	iduronate 2-sulfatase
Human	DNM3	Interneurons	PanglaoDB	https://panglaodb.se/	26052	dynamin 3
Human	DNAJC6	Interneurons	PanglaoDB	https://panglaodb.se/	9829	DnaJ heat shock protein family (Hsp40) member C6
Human	ADGRA1	Interneurons	PanglaoDB	https://panglaodb.se/	84435	adhesion G protein-coupled receptor A1
Human	DZANK1	Interneurons	PanglaoDB	https://panglaodb.se/	55184	double zinc ribbon and ankyrin repeat domains 1
Human	SCN2B	Interneurons	PanglaoDB	https://panglaodb.se/	6327	sodium voltage-gated channel beta subunit 2
Human	HSPA12A	Interneurons	PanglaoDB	https://panglaodb.se/	259217	heat shock protein family A (Hsp70) member 12A
Human	SYT13	Interneurons	PanglaoDB	https://panglaodb.se/	57586	synaptotagmin 13
Human	RAMP3	Interneurons	PanglaoDB	https://panglaodb.se/	10268	receptor activity modifying protein 3
Human	LYNX1	Interneurons	PanglaoDB	https://panglaodb.se/	66004	Ly6/neurotoxin 1
Human	KCNA2	Interneurons	PanglaoDB	https://panglaodb.se/	3737	potassium voltage-gated channel subfamily A member 2
Human	OXR1	Interneurons	PanglaoDB	https://panglaodb.se/	55074	oxidation resistance 1
Human	DISP2	Interneurons	PanglaoDB	https://panglaodb.se/	85455	dispatched RND transporter family member 2
Human	PCSK2	Interneurons	PanglaoDB	https://panglaodb.se/	5126	proprotein convertase subtilisin/kexin type 2
Human	SHOX2	Interneurons	PanglaoDB	https://panglaodb.se/	6474	short stature homeobox 2
Human	SCN8A	Interneurons	PanglaoDB	https://panglaodb.se/	6334	sodium voltage-gated channel alpha subunit 8
Human	AAK1	Interneurons	PanglaoDB	https://panglaodb.se/	22848	AP2 associated kinase 1
Human	GABRA4	Interneurons	PanglaoDB	https://panglaodb.se/	2557	gamma-aminobutyric acid type A receptor alpha4 subunit
Human	NRIP3	Interneurons	PanglaoDB	https://panglaodb.se/	56675	nuclear receptor interacting protein 3
Human	HLF	Interneurons	PanglaoDB	https://panglaodb.se/	3131	HLF transcription factor, PAR bZIP family member
Human	PRKCD	Interneurons	PanglaoDB	https://panglaodb.se/	5580	protein kinase C delta
Human	PTPN3	Interneurons	PanglaoDB	https://panglaodb.se/	5774	protein tyrosine phosphatase non-receptor type 3
Human	KCNC2	Interneurons	PanglaoDB	https://panglaodb.se/	3747	potassium voltage-gated channel subfamily C member 2
Human	CDKL5	Interneurons	PanglaoDB	https://panglaodb.se/	6792	cyclin dependent kinase like 5
Human	CCDC136	Interneurons	PanglaoDB	https://panglaodb.se/	64753	coiled-coil domain containing 136
Human	KCNMA1	Interneurons	PanglaoDB	https://panglaodb.se/	3778	potassium calcium-activated channel subfamily M alpha 1
Human	SPOCK3	Interneurons	PanglaoDB	https://panglaodb.se/	50859	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3
Human	PTPN4	Interneurons	PanglaoDB	https://panglaodb.se/	5775	protein tyrosine phosphatase non-receptor type 4
Human	PDP1	Interneurons	PanglaoDB	https://panglaodb.se/	54704	pyruvate dehyrogenase phosphatase catalytic subunit 1
Human	RGS7BP	Interneurons	PanglaoDB	https://panglaodb.se/	401190	regulator of G protein signaling 7 binding protein
Human	PLCB4	Interneurons	PanglaoDB	https://panglaodb.se/	5332	phospholipase C beta 4
Human	GABBR2	Interneurons	PanglaoDB	https://panglaodb.se/	9568	gamma-aminobutyric acid type B receptor subunit 2
Human	ELMO1	Interneurons	PanglaoDB	https://panglaodb.se/	9844	engulfment and cell motility 1
Human	ADARB1	Interneurons	PanglaoDB	https://panglaodb.se/	104	adenosine deaminase RNA specific B1
Human	ILDR2	Interneurons	PanglaoDB	https://panglaodb.se/	387597	immunoglobulin like domain containing receptor 2
Human	AKAP8L	Interneurons	PanglaoDB	https://panglaodb.se/	26993	A-kinase anchoring protein 8 like
Human	SPTY2D1	Interneurons	PanglaoDB	https://panglaodb.se/	144108	SPT2 chromatin protein domain containing 1
Human	PCF11	Interneurons	PanglaoDB	https://panglaodb.se/	51585	PCF11 cleavage and polyadenylation factor subunit
Human	PARM1	Interneurons	PanglaoDB	https://panglaodb.se/	25849	prostate androgen-regulated mucin-like protein 1
Human	PITX2	Interneurons	PanglaoDB	https://panglaodb.se/	5308	paired like homeodomain 2
Human	PITX1	Interneurons	PanglaoDB	https://panglaodb.se/	5307	paired like homeodomain 1
Human	CLDN9	Interneurons	PanglaoDB	https://panglaodb.se/	9080	claudin 9
Human	TCEAL3	Interneurons	PanglaoDB	https://panglaodb.se/	85012	transcription elongation factor A like 3
Human	KCNK9	Interneurons	PanglaoDB	https://panglaodb.se/	51305	potassium two pore domain channel subfamily K member 9
Human	TSHB	Interneurons	PanglaoDB	https://panglaodb.se/	7252	thyroid stimulating hormone subunit beta
Human	RORB	Interneurons	PanglaoDB	https://panglaodb.se/	6096	RAR related orphan receptor B
Human	GATA2	Interneurons	PanglaoDB	https://panglaodb.se/	2624	GATA binding protein 2
Human	TIMELESS	Interneurons	PanglaoDB	https://panglaodb.se/	8914	timeless circadian regulator
Human	CXCL14	Interneurons	PanglaoDB	https://panglaodb.se/	9547	C-X-C motif chemokine ligand 14
Human	APOC3	Interneurons	PanglaoDB	https://panglaodb.se/	345	apolipoprotein C3
Human	CGA	Interneurons	PanglaoDB	https://panglaodb.se/	1081	glycoprotein hormones, alpha polypeptide
Human	ADORA2A	Interneurons	PanglaoDB	https://panglaodb.se/	135	adenosine A2a receptor
Human	RPRML	Interneurons	PanglaoDB	https://panglaodb.se/	388394	reprimo like
Human	CACNB1	Interneurons	PanglaoDB	https://panglaodb.se/	782	calcium voltage-gated channel auxiliary subunit beta 1
Human	KCNQ5	Interneurons	PanglaoDB	https://panglaodb.se/	56479	potassium voltage-gated channel subfamily Q member 5
Human	PRKCG	Interneurons	PanglaoDB	https://panglaodb.se/	5582	protein kinase C gamma
Human	GABRA5	Interneurons	PanglaoDB	https://panglaodb.se/	2558	gamma-aminobutyric acid type A receptor alpha5 subunit
Human	PAX6	Interneurons	PanglaoDB	https://panglaodb.se/	5080	paired box 6
Human	PNOC	Interneurons	PanglaoDB	https://panglaodb.se/	5368	prepronociceptin
Human	HTR3A	Interneurons	PanglaoDB	https://panglaodb.se/	3359	5-hydroxytryptamine receptor 3A
Human	RELN	Interneurons	PanglaoDB	https://panglaodb.se/	5649	reelin
Human	CALB2	Interneurons	PanglaoDB	https://panglaodb.se/	794	calbindin 2
Human	PDE1A	Interneurons	PanglaoDB	https://panglaodb.se/	5136	phosphodiesterase 1A
Human	ADGRL2	Interneurons	PanglaoDB	https://panglaodb.se/	23266	adhesion G protein-coupled receptor L2
Human	KCNIP2	Interneurons	PanglaoDB	https://panglaodb.se/	30819	potassium voltage-gated channel interacting protein 2
Human	RGS10	Interneurons	PanglaoDB	https://panglaodb.se/	6001	regulator of G protein signaling 10
Human	NOV	Interneurons	PanglaoDB	https://panglaodb.se/	?	
Human	CPNE5	Interneurons	PanglaoDB	https://panglaodb.se/	57699	copine 5
Human	SLC5A7	Interneurons	PanglaoDB	https://panglaodb.se/	60482	solute carrier family 5 member 7
Human	CRH	Interneurons	PanglaoDB	https://panglaodb.se/	1392	corticotropin releasing hormone
Human	GDA	Interneurons	PanglaoDB	https://panglaodb.se/	9615	guanine deaminase
Human	SEMA3E	Interneurons	PanglaoDB	https://panglaodb.se/	9723	semaphorin 3E
Human	DLX1	Interneurons	PanglaoDB	https://panglaodb.se/	1745	distal-less homeobox 1
Human	DLX2	Interneurons	PanglaoDB	https://panglaodb.se/	1746	distal-less homeobox 2
Human	DLX5	Interneurons	PanglaoDB	https://panglaodb.se/	1749	distal-less homeobox 5
Human	ARX	Interneurons	PanglaoDB	https://panglaodb.se/	170302	aristaless related homeobox
Human	NDNF	Interneurons	PanglaoDB	https://panglaodb.se/	79625	neuron derived neurotrophic factor
Human	FOXI1	Ionocytes	PanglaoDB	https://panglaodb.se/	2299	forkhead box I1
Human	CFTR	Ionocytes	PanglaoDB	https://panglaodb.se/	1080	CF transmembrane conductance regulator
Human	ASCL3	Ionocytes	PanglaoDB	https://panglaodb.se/	56676	achaete-scute family bHLH transcription factor 3
Human	SCGB1A1	Ionocytes	PanglaoDB	https://panglaodb.se/	7356	secretoglobin family 1A member 1
Human	FOXN4	Ionocytes	PanglaoDB	https://panglaodb.se/	121643	forkhead box N4
Human	TFCP2L1	Ionocytes	PanglaoDB	https://panglaodb.se/	29842	transcription factor CP2 like 1
Human	SLC12A2	Ionocytes	PanglaoDB	https://panglaodb.se/	6558	solute carrier family 12 member 2
Human	CLCNKB	Ionocytes	PanglaoDB	https://panglaodb.se/	1188	chloride voltage-gated channel Kb
Human	KCNMA1	Ionocytes	PanglaoDB	https://panglaodb.se/	3778	potassium calcium-activated channel subfamily M alpha 1
Human	SLC9A4	Ionocytes	PanglaoDB	https://panglaodb.se/	389015	solute carrier family 9 member A4
Human	SLC9A7	Ionocytes	PanglaoDB	https://panglaodb.se/	84679	solute carrier family 9 member A7
Human	TRPV4	Juxtaglomerular cells	PanglaoDB	https://panglaodb.se/	59341	transient receptor potential cation channel subfamily V member 4
Human	REN	Juxtaglomerular cells	PanglaoDB	https://panglaodb.se/	5972	renin
Human	TH	Juxtaglomerular cells	PanglaoDB	https://panglaodb.se/	7054	tyrosine hydroxylase
Human	ACTA2	Juxtaglomerular cells	PanglaoDB	https://panglaodb.se/	59	actin alpha 2, smooth muscle
Human	MYH11	Juxtaglomerular cells	PanglaoDB	https://panglaodb.se/	4629	myosin heavy chain 11
